case_id,case_description,element_id,x_mm,y_mm,area_mm2,stress_vm_mpa,displacement_mm,temperature_c,heat_flux_w_mm2,block_id
case_02_added_fillet,Added fillet near high-stress region,400,100.0,14.4,4.125597,73.0754,0.214928,75.642,0.01679818,5
case_02_added_fillet,Added fillet near high-stress region,401,0.0,16.4571,3.948783,75.8824,0.084004,74.8488,0.01763404,1
case_02_added_fillet,Added fillet near high-stress region,402,2.0408,16.4571,4.725268,85.2047,0.084678,76.8164,0.01953316,1
case_02_added_fillet,Added fillet near high-stress region,403,4.0816,16.4571,4.552534,80.8981,0.088936,75.7505,0.01855691,1
case_02_added_fillet,Added fillet near high-stress region,404,6.1224,16.4571,3.707796,77.4792,0.084601,75.9355,0.02018728,1
case_02_added_fillet,Added fillet near high-stress region,405,8.1633,16.4571,4.824254,89.6029,0.086664,75.6835,0.01653978,1
case_02_added_fillet,Added fillet near high-stress region,406,10.2041,16.4571,4.675844,75.9395,0.09116,79.9197,0.01842184,1
case_02_added_fillet,Added fillet near high-stress region,407,12.2449,16.4571,3.926089,84.2895,0.085289,75.5756,0.02044544,1
case_02_added_fillet,Added fillet near high-stress region,408,14.2857,16.4571,4.622564,76.3069,0.093961,73.8893,0.0201935,1
case_02_added_fillet,Added fillet near high-stress region,409,16.3265,16.4571,3.702546,82.6882,0.091771,74.4517,0.01867765,1
case_02_added_fillet,Added fillet near high-stress region,410,18.3673,16.4571,4.826861,81.0629,0.100022,77.2817,0.02165098,1
case_02_added_fillet,Added fillet near high-stress region,411,20.4082,16.4571,4.406927,89.1639,0.100675,77.9724,0.01972208,2
case_02_added_fillet,Added fillet near high-stress region,412,22.449,16.4571,4.387329,90.9855,0.102112,75.5478,0.01960967,2
case_02_added_fillet,Added fillet near high-stress region,413,24.4898,16.4571,3.682421,92.0209,0.096064,77.8972,0.02174951,2
case_02_added_fillet,Added fillet near high-stress region,414,26.5306,16.4571,4.698304,98.7316,0.104186,77.2484,0.02125751,2
case_02_added_fillet,Added fillet near high-stress region,415,28.5714,16.4571,3.605037,93.9987,0.102064,76.1268,0.02067809,2
case_02_added_fillet,Added fillet near high-stress region,416,30.6122,16.4571,3.87183,97.3129,0.108862,76.0373,0.02082574,2
case_02_added_fillet,Added fillet near high-stress region,417,32.6531,16.4571,3.748646,98.3108,0.102045,76.5627,0.02023879,2
case_02_added_fillet,Added fillet near high-stress region,418,34.6939,16.4571,4.546833,88.7063,0.107498,77.3951,0.02141576,2
case_02_added_fillet,Added fillet near high-stress region,419,36.7347,16.4571,3.818146,89.1369,0.120828,76.8165,0.02380841,2
case_02_added_fillet,Added fillet near high-stress region,420,38.7755,16.4571,4.715439,89.4742,0.120014,75.5265,0.02265711,2
case_02_added_fillet,Added fillet near high-stress region,421,40.8163,16.4571,4.395068,88.9655,0.11964,76.1303,0.02384272,3
case_02_added_fillet,Added fillet near high-stress region,422,42.8571,16.4571,3.614059,89.3842,0.119989,78.7195,0.02327586,3
case_02_added_fillet,Added fillet near high-stress region,423,44.898,16.4571,3.575352,81.6365,0.121905,76.6482,0.02166238,3
case_02_added_fillet,Added fillet near high-stress region,424,46.9388,16.4571,3.633575,79.6746,0.129709,77.3966,0.02016761,3
case_02_added_fillet,Added fillet near high-stress region,425,48.9796,16.4571,4.331661,76.5319,0.130247,77.0094,0.02129256,3
case_02_added_fillet,Added fillet near high-stress region,426,51.0204,16.4571,4.57796,79.9151,0.140567,76.6987,0.02169761,3
case_02_added_fillet,Added fillet near high-stress region,427,53.0612,16.4571,3.868964,77.1969,0.136444,76.5103,0.02158233,3
case_02_added_fillet,Added fillet near high-stress region,428,55.102,16.4571,4.638323,76.9835,0.140264,77.4648,0.02415552,3
case_02_added_fillet,Added fillet near high-stress region,429,57.1429,16.4571,3.640595,77.4825,0.137365,77.2562,0.02409559,3
case_02_added_fillet,Added fillet near high-stress region,430,59.1837,16.4571,4.577307,79.7189,0.144406,76.7131,0.02588923,3
case_02_added_fillet,Added fillet near high-stress region,431,61.2245,16.4571,4.737048,75.8591,0.149528,75.5622,0.0213328,4
case_02_added_fillet,Added fillet near high-stress region,432,63.2653,16.4571,4.540965,75.2086,0.150341,76.8508,0.02475646,4
case_02_added_fillet,Added fillet near high-stress region,433,65.3061,16.4571,4.447779,79.5122,0.152939,76.2959,0.02460416,4
case_02_added_fillet,Added fillet near high-stress region,434,67.3469,16.4571,4.623928,67.4932,0.159278,75.9894,0.02170155,4
case_02_added_fillet,Added fillet near high-stress region,435,69.3878,16.4571,3.619083,76.0301,0.167156,79.5522,0.02256983,4
case_02_added_fillet,Added fillet near high-stress region,436,71.4286,16.4571,3.822653,74.1412,0.16484,74.4654,0.0235086,4
case_02_added_fillet,Added fillet near high-stress region,437,73.4694,16.4571,3.725851,82.3734,0.172037,77.4344,0.02132748,4
case_02_added_fillet,Added fillet near high-stress region,438,75.5102,16.4571,4.203957,76.574,0.173182,75.2194,0.02096213,4
case_02_added_fillet,Added fillet near high-stress region,439,77.551,16.4571,4.507059,76.0794,0.178304,76.3822,0.01996124,4
case_02_added_fillet,Added fillet near high-stress region,440,79.5918,16.4571,4.361997,77.7742,0.174833,79.2781,0.01708451,4
case_02_added_fillet,Added fillet near high-stress region,441,81.6327,16.4571,4.640492,75.7515,0.179783,75.0137,0.02044138,5
case_02_added_fillet,Added fillet near high-stress region,442,83.6735,16.4571,3.764,76.3156,0.183173,75.2751,0.01897253,5
case_02_added_fillet,Added fillet near high-stress region,443,85.7143,16.4571,4.49375,77.9614,0.189575,76.1006,0.01811807,5
case_02_added_fillet,Added fillet near high-stress region,444,87.7551,16.4571,3.811644,76.0541,0.193998,75.0859,0.02005158,5
case_02_added_fillet,Added fillet near high-stress region,445,89.7959,16.4571,3.909527,75.9549,0.194799,77.1471,0.01692314,5
case_02_added_fillet,Added fillet near high-stress region,446,91.8367,16.4571,4.46262,73.8642,0.201308,75.4311,0.01998672,5
case_02_added_fillet,Added fillet near high-stress region,447,93.8776,16.4571,4.803057,73.3193,0.199082,76.8461,0.01917717,5
case_02_added_fillet,Added fillet near high-stress region,448,95.9184,16.4571,4.338737,77.5404,0.208441,74.457,0.01752328,5
case_02_added_fillet,Added fillet near high-stress region,449,97.9592,16.4571,3.637155,78.3817,0.212558,73.8762,0.01769905,5
case_02_added_fillet,Added fillet near high-stress region,450,100.0,16.4571,4.344739,72.2978,0.214829,75.7633,0.01567879,5
case_02_added_fillet,Added fillet near high-stress region,451,0.0,18.5143,3.621853,80.0401,0.086845,74.5924,0.01858551,6
case_02_added_fillet,Added fillet near high-stress region,452,2.0408,18.5143,4.682073,80.1562,0.08971,78.3055,0.01804169,6
case_02_added_fillet,Added fillet near high-stress region,453,4.0816,18.5143,4.462209,81.0787,0.084179,74.6557,0.01845282,6
case_02_added_fillet,Added fillet near high-stress region,454,6.1224,18.5143,3.786563,79.0362,0.089654,75.2528,0.01910983,6
case_02_added_fillet,Added fillet near high-stress region,455,8.1633,18.5143,3.684033,80.737,0.091328,76.9997,0.01768664,6
case_02_added_fillet,Added fillet near high-stress region,456,10.2041,18.5143,3.799669,86.9564,0.086208,75.8038,0.01666006,6
case_02_added_fillet,Added fillet near high-stress region,457,12.2449,18.5143,4.802833,79.4176,0.094941,74.688,0.02065697,6
case_02_added_fillet,Added fillet near high-stress region,458,14.2857,18.5143,4.146059,78.4033,0.08967,78.9593,0.02052923,6
case_02_added_fillet,Added fillet near high-stress region,459,16.3265,18.5143,4.556044,78.7316,0.094671,75.3094,0.01895999,6
case_02_added_fillet,Added fillet near high-stress region,460,18.3673,18.5143,4.370054,92.6837,0.098348,76.2745,0.02063426,6
case_02_added_fillet,Added fillet near high-stress region,461,20.4082,18.5143,4.289453,95.4345,0.097154,76.2566,0.02215484,7
case_02_added_fillet,Added fillet near high-stress region,462,22.449,18.5143,3.751301,88.7593,0.102373,77.3565,0.02221207,7
case_02_added_fillet,Added fillet near high-stress region,463,24.4898,18.5143,4.760007,91.9639,0.104347,77.0548,0.0198814,7
case_02_added_fillet,Added fillet near high-stress region,464,26.5306,18.5143,3.948047,95.3489,0.102908,75.5031,0.01870677,7
case_02_added_fillet,Added fillet near high-stress region,465,28.5714,18.5143,4.296511,101.9379,0.110634,76.0996,0.01916275,7
case_02_added_fillet,Added fillet near high-stress region,466,30.6122,18.5143,4.449864,93.3495,0.107542,76.2141,0.02085629,7
case_02_added_fillet,Added fillet near high-stress region,467,32.6531,18.5143,4.386206,90.1768,0.122047,77.3822,0.02368919,7
case_02_added_fillet,Added fillet near high-stress region,468,34.6939,18.5143,4.753168,102.968,0.114812,75.0803,0.02056141,7
case_02_added_fillet,Added fillet near high-stress region,469,36.7347,18.5143,3.755468,94.1437,0.112976,78.9056,0.02090459,7
case_02_added_fillet,Added fillet near high-stress region,470,38.7755,18.5143,4.208771,91.9516,0.116189,75.5778,0.02100555,7
case_02_added_fillet,Added fillet near high-stress region,471,40.8163,18.5143,4.077384,86.8959,0.127235,76.4875,0.02125211,8
case_02_added_fillet,Added fillet near high-stress region,472,42.8571,18.5143,4.165717,86.6909,0.123577,75.1197,0.02213858,8
case_02_added_fillet,Added fillet near high-stress region,473,44.898,18.5143,3.718665,77.5746,0.122376,74.9723,0.02032768,8
case_02_added_fillet,Added fillet near high-stress region,474,46.9388,18.5143,3.737402,78.1964,0.133912,75.5036,0.02395256,8
case_02_added_fillet,Added fillet near high-stress region,475,48.9796,18.5143,3.918742,80.2336,0.131548,75.4145,0.02217181,8
case_02_added_fillet,Added fillet near high-stress region,476,51.0204,18.5143,3.952281,71.0608,0.138583,76.1103,0.02615387,8
case_02_added_fillet,Added fillet near high-stress region,477,53.0612,18.5143,4.107447,77.4402,0.142514,75.461,0.02070193,8
case_02_added_fillet,Added fillet near high-stress region,478,55.102,18.5143,4.338037,76.984,0.142716,77.4967,0.02485276,8
case_02_added_fillet,Added fillet near high-stress region,479,57.1429,18.5143,4.367813,77.1566,0.154091,75.7439,0.02453668,8
case_02_added_fillet,Added fillet near high-stress region,480,59.1837,18.5143,4.087179,76.3816,0.140539,75.6253,0.02178751,8
case_02_added_fillet,Added fillet near high-stress region,481,61.2245,18.5143,4.083365,75.0054,0.147138,76.2315,0.02173954,9
case_02_added_fillet,Added fillet near high-stress region,482,63.2653,18.5143,3.842611,72.3373,0.152397,77.889,0.02084778,9
case_02_added_fillet,Added fillet near high-stress region,483,65.3061,18.5143,4.30947,79.4492,0.165516,76.9385,0.02073276,9
case_02_added_fillet,Added fillet near high-stress region,484,67.3469,18.5143,3.967818,78.0915,0.166752,76.533,0.0219352,9
case_02_added_fillet,Added fillet near high-stress region,485,69.3878,18.5143,3.61393,74.4711,0.167841,74.8947,0.02177824,9
case_02_added_fillet,Added fillet near high-stress region,486,71.4286,18.5143,4.095478,79.5696,0.162673,75.1965,0.01912974,9
case_02_added_fillet,Added fillet near high-stress region,487,73.4694,18.5143,4.165671,78.2987,0.166339,74.9811,0.02473769,9
case_02_added_fillet,Added fillet near high-stress region,488,75.5102,18.5143,3.852642,77.6136,0.16897,78.0273,0.02065386,9
case_02_added_fillet,Added fillet near high-stress region,489,77.551,18.5143,4.28951,71.5027,0.172421,77.0388,0.02087234,9
case_02_added_fillet,Added fillet near high-stress region,490,79.5918,18.5143,4.281089,81.2149,0.184831,75.3128,0.01955374,9
case_02_added_fillet,Added fillet near high-stress region,491,81.6327,18.5143,4.452667,74.2558,0.181225,75.6174,0.0198031,10
case_02_added_fillet,Added fillet near high-stress region,492,83.6735,18.5143,4.384588,78.536,0.185127,75.257,0.01937109,10
case_02_added_fillet,Added fillet near high-stress region,493,85.7143,18.5143,4.390236,75.2453,0.192076,75.1426,0.01960348,10
case_02_added_fillet,Added fillet near high-stress region,494,87.7551,18.5143,3.966777,76.5038,0.185763,76.7221,0.01928306,10
case_02_added_fillet,Added fillet near high-stress region,495,89.7959,18.5143,4.560264,81.7251,0.196098,75.7946,0.02020742,10
case_02_added_fillet,Added fillet near high-stress region,496,91.8367,18.5143,4.260147,79.4191,0.195003,78.6122,0.01903495,10
case_02_added_fillet,Added fillet near high-stress region,497,93.8776,18.5143,4.111874,81.4155,0.201746,77.5952,0.01944392,10
case_02_added_fillet,Added fillet near high-stress region,498,95.9184,18.5143,4.35696,78.5483,0.204143,77.65,0.018066,10
case_02_added_fillet,Added fillet near high-stress region,499,97.9592,18.5143,4.022752,78.7331,0.207531,76.8713,0.01812117,10
case_02_added_fillet,Added fillet near high-stress region,500,100.0,18.5143,4.214295,71.084,0.214611,75.5482,0.01710683,10
case_02_added_fillet,Added fillet near high-stress region,501,0.0,20.5714,4.496376,76.2706,0.08864,77.3588,0.01896467,6
case_02_added_fillet,Added fillet near high-stress region,502,2.0408,20.5714,4.684916,76.698,0.087424,76.2351,0.01821518,6
case_02_added_fillet,Added fillet near high-stress region,503,4.0816,20.5714,4.728562,81.9562,0.090684,78.6207,0.01776427,6
case_02_added_fillet,Added fillet near high-stress region,504,6.1224,20.5714,4.202826,76.2258,0.086832,77.1584,0.01798744,6
case_02_added_fillet,Added fillet near high-stress region,505,8.1633,20.5714,4.223787,79.4534,0.094299,76.9953,0.01837005,6
case_02_added_fillet,Added fillet near high-stress region,506,10.2041,20.5714,4.57593,80.1308,0.092147,76.8384,0.0188398,6
case_02_added_fillet,Added fillet near high-stress region,507,12.2449,20.5714,3.964556,84.5748,0.092555,78.7779,0.0189644,6
case_02_added_fillet,Added fillet near high-stress region,508,14.2857,20.5714,4.623175,81.67,0.092932,74.9709,0.01845905,6
case_02_added_fillet,Added fillet near high-stress region,509,16.3265,20.5714,4.190872,87.105,0.096864,78.8974,0.02068567,6
case_02_added_fillet,Added fillet near high-stress region,510,18.3673,20.5714,3.714432,80.7169,0.107118,76.4666,0.02101319,6
case_02_added_fillet,Added fillet near high-stress region,511,20.4082,20.5714,3.65927,83.7821,0.10127,74.9996,0.02267062,7
case_02_added_fillet,Added fillet near high-stress region,512,22.449,20.5714,4.628983,84.2343,0.098911,75.7803,0.01930351,7
case_02_added_fillet,Added fillet near high-stress region,513,24.4898,20.5714,3.6385,97.5304,0.109203,74.6973,0.02141263,7
case_02_added_fillet,Added fillet near high-stress region,514,26.5306,20.5714,3.921936,99.1416,0.105747,77.4579,0.01774292,7
case_02_added_fillet,Added fillet near high-stress region,515,28.5714,20.5714,3.989342,101.1112,0.110943,75.4235,0.02203349,7
case_02_added_fillet,Added fillet near high-stress region,516,30.6122,20.5714,3.786395,95.8069,0.109622,76.8697,0.01877825,7
case_02_added_fillet,Added fillet near high-stress region,517,32.6531,20.5714,3.963854,95.3983,0.119465,78.0292,0.01965024,7
case_02_added_fillet,Added fillet near high-stress region,518,34.6939,20.5714,4.503916,95.2435,0.114333,75.867,0.02177988,7
case_02_added_fillet,Added fillet near high-stress region,519,36.7347,20.5714,3.587006,98.3544,0.124699,76.363,0.02049621,7
case_02_added_fillet,Added fillet near high-stress region,520,38.7755,20.5714,4.610318,96.5028,0.117376,75.1395,0.02043089,7
case_02_added_fillet,Added fillet near high-stress region,521,40.8163,20.5714,4.647314,90.5703,0.122919,76.2651,0.02097499,8
case_02_added_fillet,Added fillet near high-stress region,522,42.8571,20.5714,4.037367,86.3716,0.13226,79.8572,0.02292465,8
case_02_added_fillet,Added fillet near high-stress region,523,44.898,20.5714,3.761985,87.6906,0.12995,77.7489,0.02055282,8
case_02_added_fillet,Added fillet near high-stress region,524,46.9388,20.5714,4.325257,80.3989,0.14103,76.5537,0.02198568,8
case_02_added_fillet,Added fillet near high-stress region,525,48.9796,20.5714,3.719238,78.6935,0.13358,76.2005,0.02160432,8
case_02_added_fillet,Added fillet near high-stress region,526,51.0204,20.5714,4.02812,78.8306,0.138444,76.9509,0.02349491,8
case_02_added_fillet,Added fillet near high-stress region,527,53.0612,20.5714,4.775631,75.4656,0.147839,77.226,0.02361286,8
case_02_added_fillet,Added fillet near high-stress region,528,55.102,20.5714,4.822276,78.203,0.137009,76.6304,0.01964213,8
case_02_added_fillet,Added fillet near high-stress region,529,57.1429,20.5714,4.54096,75.0736,0.139403,77.8234,0.02398969,8
case_02_added_fillet,Added fillet near high-stress region,530,59.1837,20.5714,3.960161,82.9197,0.145703,76.0827,0.02150074,8
case_02_added_fillet,Added fillet near high-stress region,531,61.2245,20.5714,4.43461,81.6985,0.155109,76.0977,0.0227298,9
case_02_added_fillet,Added fillet near high-stress region,532,63.2653,20.5714,4.456955,85.3156,0.148428,77.6912,0.02088623,9
case_02_added_fillet,Added fillet near high-stress region,533,65.3061,20.5714,4.05699,75.1159,0.160306,75.8207,0.02273009,9
case_02_added_fillet,Added fillet near high-stress region,534,67.3469,20.5714,4.375696,87.9088,0.163113,78.0511,0.02583951,9
case_02_added_fillet,Added fillet near high-stress region,535,69.3878,20.5714,3.582024,76.0577,0.17219,77.0918,0.02200528,9
case_02_added_fillet,Added fillet near high-stress region,536,71.4286,20.5714,3.831816,77.5101,0.171478,74.8308,0.02089402,9
case_02_added_fillet,Added fillet near high-stress region,537,73.4694,20.5714,4.229849,79.4897,0.171952,77.0587,0.02097745,9
case_02_added_fillet,Added fillet near high-stress region,538,75.5102,20.5714,3.774754,86.0179,0.179167,74.8007,0.01884277,9
case_02_added_fillet,Added fillet near high-stress region,539,77.551,20.5714,3.777469,81.8557,0.179157,77.5484,0.02292524,9
case_02_added_fillet,Added fillet near high-stress region,540,79.5918,20.5714,4.621818,79.7286,0.178466,76.314,0.02091713,9
case_02_added_fillet,Added fillet near high-stress region,541,81.6327,20.5714,4.814302,77.2656,0.179068,78.7362,0.01856583,10
case_02_added_fillet,Added fillet near high-stress region,542,83.6735,20.5714,4.268743,74.675,0.184742,77.7121,0.01830522,10
case_02_added_fillet,Added fillet near high-stress region,543,85.7143,20.5714,4.625301,82.9414,0.190265,75.0761,0.01954495,10
case_02_added_fillet,Added fillet near high-stress region,544,87.7551,20.5714,4.815799,81.324,0.194564,73.8579,0.02061578,10
case_02_added_fillet,Added fillet near high-stress region,545,89.7959,20.5714,3.74685,82.8941,0.188793,75.3217,0.01719129,10
case_02_added_fillet,Added fillet near high-stress region,546,91.8367,20.5714,4.133067,79.2639,0.199958,74.7176,0.02029224,10
case_02_added_fillet,Added fillet near high-stress region,547,93.8776,20.5714,4.062949,68.4181,0.204485,78.3383,0.01819319,10
case_02_added_fillet,Added fillet near high-stress region,548,95.9184,20.5714,3.669333,73.1632,0.210125,76.107,0.01664759,10
case_02_added_fillet,Added fillet near high-stress region,549,97.9592,20.5714,4.519833,79.0494,0.218037,77.2176,0.01705717,10
case_02_added_fillet,Added fillet near high-stress region,550,100.0,20.5714,4.114847,76.0671,0.215897,75.7384,0.02010051,10
case_02_added_fillet,Added fillet near high-stress region,551,0.0,22.6286,4.159619,75.4206,0.085409,76.6365,0.01537769,6
case_02_added_fillet,Added fillet near high-stress region,552,2.0408,22.6286,3.758282,73.6131,0.082323,76.8292,0.01660183,6
case_02_added_fillet,Added fillet near high-stress region,553,4.0816,22.6286,3.796386,80.9691,0.093242,78.2103,0.01936724,6
case_02_added_fillet,Added fillet near high-stress region,554,6.1224,22.6286,4.710988,79.5563,0.088123,77.2683,0.01849979,6
case_02_added_fillet,Added fillet near high-stress region,555,8.1633,22.6286,3.624748,80.2146,0.096332,75.6351,0.01722208,6
case_02_added_fillet,Added fillet near high-stress region,556,10.2041,22.6286,3.861785,77.0139,0.099854,78.8582,0.02008612,6
case_02_added_fillet,Added fillet near high-stress region,557,12.2449,22.6286,3.936355,80.9682,0.089605,76.5647,0.02038263,6
case_02_added_fillet,Added fillet near high-stress region,558,14.2857,22.6286,4.185905,77.1987,0.099619,76.372,0.01958096,6
case_02_added_fillet,Added fillet near high-stress region,559,16.3265,22.6286,4.307126,83.3865,0.104292,73.5235,0.01837862,6
case_02_added_fillet,Added fillet near high-stress region,560,18.3673,22.6286,4.1898,77.3382,0.105004,77.6786,0.01881613,6
case_02_added_fillet,Added fillet near high-stress region,561,20.4082,22.6286,3.674454,83.2994,0.09443,77.0353,0.02012949,7
case_02_added_fillet,Added fillet near high-stress region,562,22.449,22.6286,3.875406,90.3065,0.101367,77.0297,0.01792574,7
case_02_added_fillet,Added fillet near high-stress region,563,24.4898,22.6286,4.630992,102.1658,0.101699,76.4218,0.02206873,7
case_02_added_fillet,Added fillet near high-stress region,564,26.5306,22.6286,4.37154,89.4485,0.111021,76.2113,0.02280341,7
case_02_added_fillet,Added fillet near high-stress region,565,28.5714,22.6286,4.3861,92.5244,0.112754,76.4568,0.0200686,7
case_02_added_fillet,Added fillet near high-stress region,566,30.6122,22.6286,4.412618,97.8306,0.102545,77.4591,0.02112074,7
case_02_added_fillet,Added fillet near high-stress region,567,32.6531,22.6286,4.529371,102.5015,0.11443,77.6798,0.02252562,7
case_02_added_fillet,Added fillet near high-stress region,568,34.6939,22.6286,3.641699,95.4049,0.121192,76.6545,0.02383895,7
case_02_added_fillet,Added fillet near high-stress region,569,36.7347,22.6286,4.030247,94.9185,0.120992,78.1015,0.02340043,7
case_02_added_fillet,Added fillet near high-stress region,570,38.7755,22.6286,4.248035,88.7049,0.12345,76.9138,0.01862393,7
case_02_added_fillet,Added fillet near high-stress region,571,40.8163,22.6286,3.994791,85.4797,0.123923,76.4665,0.02092102,8
case_02_added_fillet,Added fillet near high-stress region,572,42.8571,22.6286,4.632113,85.1398,0.123716,77.3915,0.02231841,8
case_02_added_fillet,Added fillet near high-stress region,573,44.898,22.6286,4.176301,80.5151,0.130502,75.6228,0.02100478,8
case_02_added_fillet,Added fillet near high-stress region,574,46.9388,22.6286,4.536581,83.7995,0.133444,77.6515,0.02460273,8
case_02_added_fillet,Added fillet near high-stress region,575,48.9796,22.6286,4.641606,74.5941,0.13841,75.6537,0.02455491,8
case_02_added_fillet,Added fillet near high-stress region,576,51.0204,22.6286,4.204285,82.7678,0.141494,76.4115,0.02106288,8
case_02_added_fillet,Added fillet near high-stress region,577,53.0612,22.6286,4.714072,79.6658,0.141854,75.3634,0.02220474,8
case_02_added_fillet,Added fillet near high-stress region,578,55.102,22.6286,4.307981,79.0319,0.148737,77.7085,0.02146171,8
case_02_added_fillet,Added fillet near high-stress region,579,57.1429,22.6286,4.639413,74.6042,0.145746,79.965,0.02239706,8
case_02_added_fillet,Added fillet near high-stress region,580,59.1837,22.6286,3.997479,77.7424,0.144401,77.9802,0.02241156,8
case_02_added_fillet,Added fillet near high-stress region,581,61.2245,22.6286,4.196761,86.3483,0.155056,78.9449,0.02418899,9
case_02_added_fillet,Added fillet near high-stress region,582,63.2653,22.6286,4.237812,82.4731,0.156665,81.0058,0.02137488,9
case_02_added_fillet,Added fillet near high-stress region,583,65.3061,22.6286,3.700732,85.1888,0.161197,78.6342,0.01867185,9
case_02_added_fillet,Added fillet near high-stress region,584,67.3469,22.6286,4.07048,81.9969,0.15724,77.1539,0.0200199,9
case_02_added_fillet,Added fillet near high-stress region,585,69.3878,22.6286,4.723877,85.5826,0.172588,77.2022,0.02065881,9
case_02_added_fillet,Added fillet near high-stress region,586,71.4286,22.6286,4.363031,81.1637,0.17143,77.8064,0.02094453,9
case_02_added_fillet,Added fillet near high-stress region,587,73.4694,22.6286,3.792078,86.2345,0.170636,76.8723,0.02189755,9
case_02_added_fillet,Added fillet near high-stress region,588,75.5102,22.6286,3.995293,86.7472,0.171281,76.7739,0.0196585,9
case_02_added_fillet,Added fillet near high-stress region,589,77.551,22.6286,3.809832,85.8365,0.182602,78.4332,0.01910648,9
case_02_added_fillet,Added fillet near high-stress region,590,79.5918,22.6286,3.599777,80.6009,0.177192,78.2941,0.01916735,9
case_02_added_fillet,Added fillet near high-stress region,591,81.6327,22.6286,4.736627,81.5018,0.193984,74.9098,0.01852818,10
case_02_added_fillet,Added fillet near high-stress region,592,83.6735,22.6286,4.133019,83.501,0.185858,75.7446,0.01901806,10
case_02_added_fillet,Added fillet near high-stress region,593,85.7143,22.6286,3.955846,79.8725,0.198599,76.0298,0.0186141,10
case_02_added_fillet,Added fillet near high-stress region,594,87.7551,22.6286,4.32228,78.7264,0.194418,77.187,0.020218,10
case_02_added_fillet,Added fillet near high-stress region,595,89.7959,22.6286,3.577725,85.6711,0.204949,77.7419,0.01738911,10
case_02_added_fillet,Added fillet near high-stress region,596,91.8367,22.6286,3.918675,75.12,0.199189,79.5338,0.01803985,10
case_02_added_fillet,Added fillet near high-stress region,597,93.8776,22.6286,4.453966,81.8183,0.205738,75.6706,0.01747391,10
case_02_added_fillet,Added fillet near high-stress region,598,95.9184,22.6286,4.36673,73.7084,0.212446,75.6824,0.01923053,10
case_02_added_fillet,Added fillet near high-stress region,599,97.9592,22.6286,4.805073,79.8512,0.21547,76.8507,0.01752032,10
case_02_added_fillet,Added fillet near high-stress region,600,100.0,22.6286,4.349838,79.9179,0.22085,75.2978,0.01906957,10
case_02_added_fillet,Added fillet near high-stress region,601,0.0,24.6857,4.16992,75.579,0.088225,76.9431,0.01573146,6
case_02_added_fillet,Added fillet near high-stress region,602,2.0408,24.6857,4.527519,73.1905,0.091062,76.6354,0.01759212,6
case_02_added_fillet,Added fillet near high-stress region,603,4.0816,24.6857,4.706232,70.7124,0.096615,74.0059,0.01700767,6
case_02_added_fillet,Added fillet near high-stress region,604,6.1224,24.6857,4.476212,75.7273,0.089905,77.3153,0.0162361,6
case_02_added_fillet,Added fillet near high-stress region,605,8.1633,24.6857,4.781654,80.1642,0.096282,76.9611,0.0181751,6
case_02_added_fillet,Added fillet near high-stress region,606,10.2041,24.6857,4.553429,75.2316,0.094515,78.715,0.02107371,6
case_02_added_fillet,Added fillet near high-stress region,607,12.2449,24.6857,4.660228,80.3314,0.097733,77.2025,0.01738892,6
case_02_added_fillet,Added fillet near high-stress region,608,14.2857,24.6857,3.712224,76.1754,0.098869,75.6938,0.01866646,6
case_02_added_fillet,Added fillet near high-stress region,609,16.3265,24.6857,4.49097,82.2551,0.097096,76.8906,0.01707351,6
case_02_added_fillet,Added fillet near high-stress region,610,18.3673,24.6857,4.122794,81.1299,0.101012,74.6895,0.01703175,6
case_02_added_fillet,Added fillet near high-stress region,611,20.4082,24.6857,4.265134,87.1692,0.104523,75.7424,0.01821287,7
case_02_added_fillet,Added fillet near high-stress region,612,22.449,24.6857,4.392339,88.0257,0.105498,77.9542,0.01888662,7
case_02_added_fillet,Added fillet near high-stress region,613,24.4898,24.6857,4.789971,87.7488,0.114238,76.8916,0.01911648,7
case_02_added_fillet,Added fillet near high-stress region,614,26.5306,24.6857,4.808565,91.2855,0.114094,78.295,0.01954581,7
case_02_added_fillet,Added fillet near high-stress region,615,28.5714,24.6857,3.931529,91.3164,0.113388,74.8325,0.01757109,7
case_02_added_fillet,Added fillet near high-stress region,616,30.6122,24.6857,4.492657,90.1602,0.111412,76.9154,0.01926492,7
case_02_added_fillet,Added fillet near high-stress region,617,32.6531,24.6857,4.513099,97.8761,0.113465,76.662,0.0211218,7
case_02_added_fillet,Added fillet near high-stress region,618,34.6939,24.6857,4.004912,91.4067,0.127011,78.4233,0.01850637,7
case_02_added_fillet,Added fillet near high-stress region,619,36.7347,24.6857,3.724524,82.9922,0.117488,78.1497,0.02019942,7
case_02_added_fillet,Added fillet near high-stress region,620,38.7755,24.6857,3.620085,86.2597,0.124448,78.2065,0.0213781,7
case_02_added_fillet,Added fillet near high-stress region,621,40.8163,24.6857,4.547558,89.3567,0.127954,79.4103,0.01999415,8
case_02_added_fillet,Added fillet near high-stress region,622,42.8571,24.6857,4.185278,81.4071,0.127834,77.2778,0.0219328,8
case_02_added_fillet,Added fillet near high-stress region,623,44.898,24.6857,4.809777,87.6025,0.127689,79.5148,0.01941588,8
case_02_added_fillet,Added fillet near high-stress region,624,46.9388,24.6857,4.154136,78.1256,0.131224,76.8845,0.0233281,8
