case_id,case_description,element_id,x_mm,y_mm,area_mm2,stress_vm_mpa,displacement_mm,temperature_c,heat_flux_w_mm2,block_id
case_01_baseline,Baseline design,260,18.3673,10.2857,4.317188,96.9265,0.092541,78.0944,0.02109841,1
case_01_baseline,Baseline design,261,20.4082,10.2857,3.752615,99.2915,0.094486,77.335,0.02064368,2
case_01_baseline,Baseline design,262,22.449,10.2857,4.607157,105.6404,0.097029,78.8245,0.02164749,2
case_01_baseline,Baseline design,263,24.4898,10.2857,3.959372,100.5255,0.100873,78.6968,0.02049199,2
case_01_baseline,Baseline design,264,26.5306,10.2857,3.749716,106.0293,0.111273,78.1408,0.02299041,2
case_01_baseline,Baseline design,265,28.5714,10.2857,4.728453,107.6357,0.10411,77.1732,0.02270727,2
case_01_baseline,Baseline design,266,30.6122,10.2857,3.776996,103.2128,0.108283,78.2749,0.02399688,2
case_01_baseline,Baseline design,267,32.6531,10.2857,3.927111,102.2563,0.10123,78.0329,0.0236945,2
case_01_baseline,Baseline design,268,34.6939,10.2857,3.761985,100.9088,0.10844,76.5139,0.02390269,2
case_01_baseline,Baseline design,269,36.7347,10.2857,3.71397,99.8683,0.117755,76.3453,0.02159912,2
case_01_baseline,Baseline design,270,38.7755,10.2857,3.595149,102.2567,0.116965,78.7869,0.02465988,2
case_01_baseline,Baseline design,271,40.8163,10.2857,3.638282,98.5446,0.100368,74.9839,0.02355302,3
case_01_baseline,Baseline design,272,42.8571,10.2857,3.78847,97.1337,0.123242,78.3501,0.02390317,3
case_01_baseline,Baseline design,273,44.898,10.2857,3.635746,91.1452,0.13089,77.5275,0.02580423,3
case_01_baseline,Baseline design,274,46.9388,10.2857,4.313044,90.7143,0.117954,79.6688,0.02320618,3
case_01_baseline,Baseline design,275,48.9796,10.2857,4.425856,100.8654,0.134784,77.5047,0.0263401,3
case_01_baseline,Baseline design,276,51.0204,10.2857,4.064281,92.222,0.120433,78.8864,0.02648237,3
case_01_baseline,Baseline design,277,53.0612,10.2857,3.969015,89.7891,0.138133,77.617,0.02542144,3
case_01_baseline,Baseline design,278,55.102,10.2857,4.203951,97.2961,0.137251,78.2281,0.02277222,3
case_01_baseline,Baseline design,279,57.1429,10.2857,4.67056,93.1493,0.130834,78.9741,0.02088895,3
case_01_baseline,Baseline design,280,59.1837,10.2857,4.640492,94.1197,0.145009,77.5329,0.02568642,3
case_01_baseline,Baseline design,281,61.2245,10.2857,3.623269,91.5807,0.15086,79.2817,0.02410982,4
case_01_baseline,Baseline design,282,63.2653,10.2857,3.797106,90.9355,0.150784,76.8909,0.02267472,4
case_01_baseline,Baseline design,283,65.3061,10.2857,3.866687,91.454,0.154781,78.4338,0.02537833,4
case_01_baseline,Baseline design,284,67.3469,10.2857,3.882611,87.2089,0.153946,79.184,0.02212749,4
case_01_baseline,Baseline design,285,69.3878,10.2857,4.287966,91.7425,0.151338,78.8648,0.02256259,4
case_01_baseline,Baseline design,286,71.4286,10.2857,4.092785,93.0873,0.164779,80.368,0.02374325,4
case_01_baseline,Baseline design,287,73.4694,10.2857,3.630547,98.527,0.172275,77.1472,0.02102178,4
case_01_baseline,Baseline design,288,75.5102,10.2857,4.039071,92.3487,0.173096,76.4032,0.0222446,4
case_01_baseline,Baseline design,289,77.551,10.2857,4.228167,83.8738,0.163964,76.8597,0.02374083,4
case_01_baseline,Baseline design,290,79.5918,10.2857,3.696566,91.7089,0.169228,78.8401,0.02210515,4
case_01_baseline,Baseline design,291,81.6327,10.2857,4.618234,101.6199,0.175311,78.64,0.02332546,5
case_01_baseline,Baseline design,292,83.6735,10.2857,3.633958,95.0576,0.175765,78.1603,0.02280655,5
case_01_baseline,Baseline design,293,85.7143,10.2857,4.733329,89.1813,0.185789,76.6855,0.02075706,5
case_01_baseline,Baseline design,294,87.7551,10.2857,3.693344,94.0832,0.190695,78.9492,0.01686866,5
case_01_baseline,Baseline design,295,89.7959,10.2857,4.630975,89.413,0.186942,76.5556,0.01833402,5
case_01_baseline,Baseline design,296,91.8367,10.2857,4.705382,87.2685,0.199345,79.4127,0.02074871,5
case_01_baseline,Baseline design,297,93.8776,10.2857,4.802258,90.7851,0.202247,81.448,0.01688308,5
case_01_baseline,Baseline design,298,95.9184,10.2857,4.578645,92.3231,0.201287,78.4564,0.01831847,5
case_01_baseline,Baseline design,299,97.9592,10.2857,4.550246,85.4491,0.206458,78.7142,0.01891318,5
case_01_baseline,Baseline design,300,100.0,10.2857,4.377705,87.9789,0.203048,77.4212,0.02020528,5
case_01_baseline,Baseline design,301,0.0,12.3429,4.54964,92.1111,0.081493,76.0007,0.01713747,1
case_01_baseline,Baseline design,302,2.0408,12.3429,3.737978,90.7223,0.083411,77.453,0.01741978,1
case_01_baseline,Baseline design,303,4.0816,12.3429,4.243678,93.671,0.084974,76.8677,0.01868976,1
case_01_baseline,Baseline design,304,6.1224,12.3429,4.216164,88.2763,0.086942,76.4452,0.01967507,1
case_01_baseline,Baseline design,305,8.1633,12.3429,4.648604,95.4159,0.087695,80.2503,0.01929288,1
case_01_baseline,Baseline design,306,10.2041,12.3429,4.151397,89.372,0.087089,78.5124,0.02146744,1
case_01_baseline,Baseline design,307,12.2449,12.3429,4.053524,100.134,0.090839,78.6415,0.01905632,1
case_01_baseline,Baseline design,308,14.2857,12.3429,4.374027,89.5669,0.095358,77.8155,0.02078752,1
case_01_baseline,Baseline design,309,16.3265,12.3429,3.904117,93.2698,0.092721,77.9788,0.02161663,1
case_01_baseline,Baseline design,310,18.3673,12.3429,3.744548,100.3752,0.096216,79.3432,0.02067789,1
case_01_baseline,Baseline design,311,20.4082,12.3429,4.170388,106.7593,0.096128,78.1458,0.02285378,2
case_01_baseline,Baseline design,312,22.449,12.3429,4.093575,104.0921,0.096291,78.8199,0.02211888,2
case_01_baseline,Baseline design,313,24.4898,12.3429,3.861429,106.8369,0.103049,77.9459,0.02336397,2
case_01_baseline,Baseline design,314,26.5306,12.3429,4.031385,106.402,0.100887,77.7681,0.02274001,2
case_01_baseline,Baseline design,315,28.5714,12.3429,4.029975,103.622,0.10687,76.4877,0.02326343,2
case_01_baseline,Baseline design,316,30.6122,12.3429,3.980986,105.6496,0.107721,75.7997,0.02198105,2
case_01_baseline,Baseline design,317,32.6531,12.3429,4.046439,102.5294,0.108736,77.8558,0.02219424,2
case_01_baseline,Baseline design,318,34.6939,12.3429,4.43219,101.0416,0.111042,78.2342,0.02516692,2
case_01_baseline,Baseline design,319,36.7347,12.3429,3.942422,105.1809,0.112783,76.6197,0.024452,2
case_01_baseline,Baseline design,320,38.7755,12.3429,4.763576,97.8328,0.110748,78.1185,0.02211058,2
case_01_baseline,Baseline design,321,40.8163,12.3429,4.722631,100.8259,0.121432,78.2214,0.02404,3
case_01_baseline,Baseline design,322,42.8571,12.3429,4.174208,93.2359,0.123447,75.5671,0.02030871,3
case_01_baseline,Baseline design,323,44.898,12.3429,3.982076,97.1822,0.128591,77.0541,0.02308579,3
case_01_baseline,Baseline design,324,46.9388,12.3429,4.24288,93.1153,0.125787,78.6395,0.02544194,3
case_01_baseline,Baseline design,325,48.9796,12.3429,4.637254,98.7606,0.138263,78.6143,0.02384251,3
case_01_baseline,Baseline design,326,51.0204,12.3429,4.390431,94.2764,0.131977,76.7649,0.02421287,3
case_01_baseline,Baseline design,327,53.0612,12.3429,4.581625,97.0116,0.132856,78.3393,0.01949296,3
case_01_baseline,Baseline design,328,55.102,12.3429,4.239464,89.7607,0.135287,79.3761,0.02338629,3
case_01_baseline,Baseline design,329,57.1429,12.3429,4.365657,92.4428,0.135274,79.0816,0.02441469,3
case_01_baseline,Baseline design,330,59.1837,12.3429,3.931438,88.7318,0.15133,78.0343,0.02451325,3
case_01_baseline,Baseline design,331,61.2245,12.3429,4.494093,90.6846,0.153716,77.5858,0.02514234,4
case_01_baseline,Baseline design,332,63.2653,12.3429,3.823437,91.2078,0.153707,77.3899,0.02324254,4
case_01_baseline,Baseline design,333,65.3061,12.3429,4.443594,89.5903,0.150832,78.703,0.0231445,4
case_01_baseline,Baseline design,334,67.3469,12.3429,4.652567,87.8861,0.164814,78.3709,0.02120634,4
case_01_baseline,Baseline design,335,69.3878,12.3429,3.734893,87.2013,0.159352,78.8858,0.02268647,4
case_01_baseline,Baseline design,336,71.4286,12.3429,4.342309,83.9634,0.162911,78.2812,0.02086777,4
case_01_baseline,Baseline design,337,73.4694,12.3429,3.688284,88.4536,0.173001,79.0967,0.01973451,4
case_01_baseline,Baseline design,338,75.5102,12.3429,4.482534,94.3392,0.173189,78.2182,0.02060536,4
case_01_baseline,Baseline design,339,77.551,12.3429,3.67493,86.5354,0.182695,79.0363,0.02420504,4
case_01_baseline,Baseline design,340,79.5918,12.3429,4.747306,87.325,0.178258,79.1296,0.02122867,4
case_01_baseline,Baseline design,341,81.6327,12.3429,3.741575,98.363,0.179083,77.1093,0.02164203,5
case_01_baseline,Baseline design,342,83.6735,12.3429,4.776199,89.8482,0.181665,75.8955,0.02020647,5
case_01_baseline,Baseline design,343,85.7143,12.3429,4.577207,93.182,0.1802,79.9087,0.01794379,5
case_01_baseline,Baseline design,344,87.7551,12.3429,4.316241,94.291,0.189982,78.3566,0.02167663,5
case_01_baseline,Baseline design,345,89.7959,12.3429,4.554209,94.3491,0.199217,75.9843,0.01664848,5
case_01_baseline,Baseline design,346,91.8367,12.3429,4.569941,86.6923,0.200607,77.179,0.01870187,5
case_01_baseline,Baseline design,347,93.8776,12.3429,4.760011,91.2045,0.201899,78.9567,0.01907386,5
case_01_baseline,Baseline design,348,95.9184,12.3429,3.887643,86.3444,0.201475,77.6904,0.01911915,5
case_01_baseline,Baseline design,349,97.9592,12.3429,4.311699,100.567,0.210031,77.4079,0.01729872,5
case_01_baseline,Baseline design,350,100.0,12.3429,3.688225,86.4207,0.216874,79.7003,0.01524534,5
case_01_baseline,Baseline design,351,0.0,14.4,4.344559,88.4264,0.086418,76.9897,0.01679836,1
case_01_baseline,Baseline design,352,2.0408,14.4,3.78425,88.5469,0.085921,77.2933,0.0172397,1
case_01_baseline,Baseline design,353,4.0816,14.4,4.280054,87.124,0.082983,78.5089,0.01756454,1
case_01_baseline,Baseline design,354,6.1224,14.4,4.289475,97.3952,0.090767,78.7272,0.02053764,1
case_01_baseline,Baseline design,355,8.1633,14.4,4.15541,101.6267,0.076062,78.857,0.01761608,1
case_01_baseline,Baseline design,356,10.2041,14.4,4.226755,92.2331,0.09155,79.3569,0.02023597,1
case_01_baseline,Baseline design,357,12.2449,14.4,4.530656,90.3658,0.101848,78.5031,0.02036264,1
case_01_baseline,Baseline design,358,14.2857,14.4,4.575142,88.6458,0.087188,78.8527,0.02189785,1
case_01_baseline,Baseline design,359,16.3265,14.4,4.188368,97.5271,0.094009,77.9543,0.02057935,1
case_01_baseline,Baseline design,360,18.3673,14.4,4.323686,99.5552,0.096786,78.3398,0.02227623,1
case_01_baseline,Baseline design,361,20.4082,14.4,4.741382,100.9136,0.096894,78.3921,0.02112903,2
case_01_baseline,Baseline design,362,22.449,14.4,3.719315,106.5424,0.104895,78.5191,0.02232292,2
case_01_baseline,Baseline design,363,24.4898,14.4,3.716002,109.5028,0.10472,79.1853,0.0196859,2
case_01_baseline,Baseline design,364,26.5306,14.4,3.67898,111.0968,0.10559,78.9211,0.01823584,2
case_01_baseline,Baseline design,365,28.5714,14.4,4.397076,109.9542,0.110387,78.3043,0.02299554,2
case_01_baseline,Baseline design,366,30.6122,14.4,4.09574,107.3939,0.109547,77.2764,0.02329409,2
case_01_baseline,Baseline design,367,32.6531,14.4,4.543752,112.8358,0.124543,78.3244,0.02356006,2
case_01_baseline,Baseline design,368,34.6939,14.4,4.413912,108.9783,0.114832,78.2056,0.02223965,2
case_01_baseline,Baseline design,369,36.7347,14.4,3.988722,109.8612,0.117468,78.4674,0.0254221,2
case_01_baseline,Baseline design,370,38.7755,14.4,4.699984,106.9984,0.112361,80.8803,0.02263798,2
case_01_baseline,Baseline design,371,40.8163,14.4,4.528903,96.6814,0.119598,77.6017,0.02407888,3
case_01_baseline,Baseline design,372,42.8571,14.4,3.909245,94.2398,0.128983,78.7359,0.0244385,3
case_01_baseline,Baseline design,373,44.898,14.4,4.027204,94.5537,0.121723,79.5114,0.02620264,3
case_01_baseline,Baseline design,374,46.9388,14.4,3.964542,91.8523,0.121155,78.3485,0.02320575,3
case_01_baseline,Baseline design,375,48.9796,14.4,3.767021,96.9606,0.132683,81.0393,0.02273679,3
case_01_baseline,Baseline design,376,51.0204,14.4,3.754643,94.6862,0.140852,77.7844,0.02148282,3
case_01_baseline,Baseline design,377,53.0612,14.4,4.747542,96.7437,0.138398,78.632,0.02604981,3
case_01_baseline,Baseline design,378,55.102,14.4,4.120042,93.949,0.139789,77.29,0.02432185,3
case_01_baseline,Baseline design,379,57.1429,14.4,4.051295,93.1129,0.136648,77.8319,0.0243145,3
case_01_baseline,Baseline design,380,59.1837,14.4,4.487534,96.5054,0.148881,78.5567,0.02823128,3
case_01_baseline,Baseline design,381,61.2245,14.4,4.264994,93.9362,0.152749,79.2759,0.02394077,4
case_01_baseline,Baseline design,382,63.2653,14.4,4.747558,92.5501,0.14605,78.6431,0.02137204,4
case_01_baseline,Baseline design,383,65.3061,14.4,4.551284,97.5273,0.160827,79.768,0.02287928,4
case_01_baseline,Baseline design,384,67.3469,14.4,4.172267,92.7836,0.162503,78.1366,0.02153411,4
case_01_baseline,Baseline design,385,69.3878,14.4,4.042529,91.3418,0.16716,77.8421,0.02220182,4
case_01_baseline,Baseline design,386,71.4286,14.4,4.811151,89.487,0.168193,81.4723,0.02196827,4
case_01_baseline,Baseline design,387,73.4694,14.4,4.472514,94.8756,0.171738,78.6848,0.0214467,4
case_01_baseline,Baseline design,388,75.5102,14.4,4.766519,96.7235,0.174508,77.3304,0.01997262,4
case_01_baseline,Baseline design,389,77.551,14.4,3.717734,92.1813,0.179237,77.3414,0.02416866,4
case_01_baseline,Baseline design,390,79.5918,14.4,4.639739,96.8902,0.17186,77.0235,0.02192958,4
case_01_baseline,Baseline design,391,81.6327,14.4,4.370892,85.3661,0.176539,79.2591,0.02083053,5
case_01_baseline,Baseline design,392,83.6735,14.4,3.72207,92.0151,0.183041,77.6794,0.02198056,5
case_01_baseline,Baseline design,393,85.7143,14.4,4.309409,92.0203,0.188941,78.2523,0.02121584,5
case_01_baseline,Baseline design,394,87.7551,14.4,4.432634,89.5737,0.194521,78.0079,0.02057935,5
case_01_baseline,Baseline design,395,89.7959,14.4,3.584008,100.4268,0.197809,78.9484,0.02084288,5
case_01_baseline,Baseline design,396,91.8367,14.4,4.140715,91.8246,0.204553,77.043,0.01966026,5
case_01_baseline,Baseline design,397,93.8776,14.4,4.608083,90.6094,0.208284,76.7587,0.02010441,5
case_01_baseline,Baseline design,398,95.9184,14.4,3.94051,92.1135,0.203838,78.3105,0.01986548,5
case_01_baseline,Baseline design,399,97.9592,14.4,4.146043,85.0036,0.21195,78.7559,0.01861489,5
case_01_baseline,Baseline design,400,100.0,14.4,4.125597,89.3481,0.211303,78.4284,0.01767474,5
case_01_baseline,Baseline design,401,0.0,16.4571,3.948783,95.551,0.085695,77.3736,0.0202956,1
case_01_baseline,Baseline design,402,2.0408,16.4571,4.725268,90.0195,0.088295,79.1645,0.01762089,1
case_01_baseline,Baseline design,403,4.0816,16.4571,4.552534,89.5222,0.07429,77.4646,0.01926108,1
case_01_baseline,Baseline design,404,6.1224,16.4571,3.707796,97.3556,0.098697,77.7362,0.01962856,1
case_01_baseline,Baseline design,405,8.1633,16.4571,4.824254,98.0321,0.09261,77.2332,0.01842281,1
case_01_baseline,Baseline design,406,10.2041,16.4571,4.675844,96.0269,0.08939,79.9302,0.01844938,1
case_01_baseline,Baseline design,407,12.2449,16.4571,3.926089,93.8967,0.10103,79.1308,0.01944747,1
case_01_baseline,Baseline design,408,14.2857,16.4571,4.622564,96.3895,0.093586,79.0976,0.01954896,1
case_01_baseline,Baseline design,409,16.3265,16.4571,3.702546,96.6402,0.097259,79.8682,0.01839974,1
case_01_baseline,Baseline design,410,18.3673,16.4571,4.826861,98.6375,0.096623,81.7456,0.01989877,1
case_01_baseline,Baseline design,411,20.4082,16.4571,4.406927,101.4201,0.107106,76.3174,0.02155269,2
case_01_baseline,Baseline design,412,22.449,16.4571,4.387329,105.9197,0.102084,77.4795,0.02331679,2
case_01_baseline,Baseline design,413,24.4898,16.4571,3.682421,107.2091,0.105182,77.6225,0.02250015,2
case_01_baseline,Baseline design,414,26.5306,16.4571,4.698304,107.5144,0.111549,77.3367,0.01800523,2
case_01_baseline,Baseline design,415,28.5714,16.4571,3.605037,115.0341,0.111292,77.0599,0.02308692,2
case_01_baseline,Baseline design,416,30.6122,16.4571,3.87183,115.3079,0.111017,77.9886,0.02149198,2
case_01_baseline,Baseline design,417,32.6531,16.4571,3.748646,119.5704,0.118019,76.8836,0.02319636,2
case_01_baseline,Baseline design,418,34.6939,16.4571,4.546833,109.4437,0.126135,78.7415,0.02266598,2
case_01_baseline,Baseline design,419,36.7347,16.4571,3.818146,110.2701,0.119711,78.3986,0.02255128,2
case_01_baseline,Baseline design,420,38.7755,16.4571,4.715439,107.3869,0.121424,78.9125,0.02282266,2
case_01_baseline,Baseline design,421,40.8163,16.4571,4.395068,102.3972,0.124209,78.9454,0.02306067,3
case_01_baseline,Baseline design,422,42.8571,16.4571,3.614059,103.0931,0.131389,79.0633,0.0252118,3
case_01_baseline,Baseline design,423,44.898,16.4571,3.575352,100.7991,0.126422,77.8982,0.02324919,3
case_01_baseline,Baseline design,424,46.9388,16.4571,3.633575,97.3153,0.130426,80.9016,0.02497294,3
case_01_baseline,Baseline design,425,48.9796,16.4571,4.331661,93.8505,0.128158,78.6507,0.02480257,3
case_01_baseline,Baseline design,426,51.0204,16.4571,4.57796,92.5107,0.132387,76.1503,0.02442287,3
case_01_baseline,Baseline design,427,53.0612,16.4571,3.868964,88.3519,0.137911,77.2003,0.02075256,3
case_01_baseline,Baseline design,428,55.102,16.4571,4.638323,89.9681,0.142664,76.3333,0.02509698,3
case_01_baseline,Baseline design,429,57.1429,16.4571,3.640595,90.4553,0.152912,78.4609,0.02270262,3
case_01_baseline,Baseline design,430,59.1837,16.4571,4.577307,88.6711,0.15097,78.3097,0.0244068,3
case_01_baseline,Baseline design,431,61.2245,16.4571,4.737048,94.197,0.148209,77.9055,0.02179292,4
case_01_baseline,Baseline design,432,63.2653,16.4571,4.540965,96.9396,0.152018,80.887,0.0213661,4
case_01_baseline,Baseline design,433,65.3061,16.4571,4.447779,89.6803,0.163542,79.1321,0.02597293,4
case_01_baseline,Baseline design,434,67.3469,16.4571,4.623928,93.9483,0.165701,79.3365,0.0214099,4
case_01_baseline,Baseline design,435,69.3878,16.4571,3.619083,89.408,0.164497,77.3321,0.02437442,4
case_01_baseline,Baseline design,436,71.4286,16.4571,3.822653,91.9932,0.165842,77.2273,0.02261684,4
case_01_baseline,Baseline design,437,73.4694,16.4571,3.725851,90.6339,0.175377,78.4411,0.02156889,4
case_01_baseline,Baseline design,438,75.5102,16.4571,4.203957,95.1034,0.170206,78.5704,0.02187003,4
case_01_baseline,Baseline design,439,77.551,16.4571,4.507059,90.5312,0.179085,76.0978,0.01970493,4
case_01_baseline,Baseline design,440,79.5918,16.4571,4.361997,96.3318,0.18998,78.0704,0.02133927,4
case_01_baseline,Baseline design,441,81.6327,16.4571,4.640492,91.8011,0.185118,78.2652,0.01942602,5
case_01_baseline,Baseline design,442,83.6735,16.4571,3.764,90.2559,0.184636,77.9536,0.0201368,5
case_01_baseline,Baseline design,443,85.7143,16.4571,4.49375,88.02,0.192855,77.202,0.02178971,5
case_01_baseline,Baseline design,444,87.7551,16.4571,3.811644,93.1853,0.192843,77.5005,0.02044884,5
case_01_baseline,Baseline design,445,89.7959,16.4571,3.909527,95.3442,0.192688,77.9096,0.01750574,5
case_01_baseline,Baseline design,446,91.8367,16.4571,4.46262,93.0992,0.204642,78.2087,0.02066467,5
case_01_baseline,Baseline design,447,93.8776,16.4571,4.803057,99.9282,0.209915,78.8072,0.01903336,5
case_01_baseline,Baseline design,448,95.9184,16.4571,4.338737,97.0616,0.207837,79.3635,0.01788638,5
case_01_baseline,Baseline design,449,97.9592,16.4571,3.637155,90.9577,0.21124,77.7013,0.01947529,5
case_01_baseline,Baseline design,450,100.0,16.4571,4.344739,90.9063,0.212602,77.4977,0.0177609,5
case_01_baseline,Baseline design,451,0.0,18.5143,3.621853,93.7634,0.08747,78.9997,0.01625151,6
case_01_baseline,Baseline design,452,2.0408,18.5143,4.682073,89.3075,0.08638,79.2166,0.02108165,6
case_01_baseline,Baseline design,453,4.0816,18.5143,4.462209,96.543,0.085502,77.9704,0.01859267,6
case_01_baseline,Baseline design,454,6.1224,18.5143,3.786563,94.1068,0.098243,79.4465,0.01880265,6
case_01_baseline,Baseline design,455,8.1633,18.5143,3.684033,94.3585,0.093831,79.6789,0.0186194,6
case_01_baseline,Baseline design,456,10.2041,18.5143,3.799669,96.8196,0.095683,80.0574,0.0212943,6
case_01_baseline,Baseline design,457,12.2449,18.5143,4.802833,101.831,0.098475,80.644,0.01902808,6
case_01_baseline,Baseline design,458,14.2857,18.5143,4.146059,98.2926,0.099681,77.4715,0.01778155,6
case_01_baseline,Baseline design,459,16.3265,18.5143,4.556044,99.7244,0.096697,78.5278,0.01935605,6
case_01_baseline,Baseline design,460,18.3673,18.5143,4.370054,108.3029,0.101283,78.5233,0.02262963,6
case_01_baseline,Baseline design,461,20.4082,18.5143,4.289453,109.629,0.101044,78.3894,0.02214238,7
case_01_baseline,Baseline design,462,22.449,18.5143,3.751301,108.3949,0.105879,77.7242,0.02075477,7
case_01_baseline,Baseline design,463,24.4898,18.5143,4.760007,112.5294,0.107572,76.716,0.02342785,7
case_01_baseline,Baseline design,464,26.5306,18.5143,3.948047,115.5444,0.106825,78.6046,0.02270743,7
case_01_baseline,Baseline design,465,28.5714,18.5143,4.296511,117.5199,0.105256,77.5658,0.02138952,7
case_01_baseline,Baseline design,466,30.6122,18.5143,4.449864,111.746,0.11344,78.5858,0.02173042,7
case_01_baseline,Baseline design,467,32.6531,18.5143,4.386206,110.1489,0.114382,77.5254,0.02264903,7
case_01_baseline,Baseline design,468,34.6939,18.5143,4.753168,110.4438,0.110041,77.1562,0.02106897,7
case_01_baseline,Baseline design,469,36.7347,18.5143,3.755468,107.3976,0.122093,78.7571,0.02247159,7
case_01_baseline,Baseline design,470,38.7755,18.5143,4.208771,105.3194,0.12644,78.6611,0.02306242,7
case_01_baseline,Baseline design,471,40.8163,18.5143,4.077384,106.5236,0.135261,79.184,0.02019139,8
case_01_baseline,Baseline design,472,42.8571,18.5143,4.165717,100.6714,0.126204,81.1266,0.02254797,8
case_01_baseline,Baseline design,473,44.898,18.5143,3.718665,99.3473,0.128285,78.8578,0.02247581,8
case_01_baseline,Baseline design,474,46.9388,18.5143,3.737402,92.3097,0.128723,79.1356,0.02455928,8
case_01_baseline,Baseline design,475,48.9796,18.5143,3.918742,93.4623,0.136764,77.2957,0.02032509,8
case_01_baseline,Baseline design,476,51.0204,18.5143,3.952281,96.1137,0.139553,77.0856,0.02258092,8
case_01_baseline,Baseline design,477,53.0612,18.5143,4.107447,95.5335,0.138359,80.5747,0.02247667,8
case_01_baseline,Baseline design,478,55.102,18.5143,4.338037,90.6289,0.143809,77.6142,0.02466766,8
case_01_baseline,Baseline design,479,57.1429,18.5143,4.367813,93.6801,0.139542,77.5154,0.02316936,8
case_01_baseline,Baseline design,480,59.1837,18.5143,4.087179,100.9226,0.154153,78.7621,0.02591122,8
case_01_baseline,Baseline design,481,61.2245,18.5143,4.083365,93.38,0.150396,78.7333,0.02416449,9
case_01_baseline,Baseline design,482,63.2653,18.5143,3.842611,91.2815,0.156413,77.7793,0.02247845,9
case_01_baseline,Baseline design,483,65.3061,18.5143,4.30947,93.3711,0.153957,78.5029,0.02334204,9
case_01_baseline,Baseline design,484,67.3469,18.5143,3.967818,94.5392,0.160487,80.3348,0.02230519,9
case_01_baseline,Baseline design,485,69.3878,18.5143,3.61393,93.8573,0.164888,77.8669,0.02394428,9
case_01_baseline,Baseline design,486,71.4286,18.5143,4.095478,94.3555,0.169189,77.1208,0.02044251,9
case_01_baseline,Baseline design,487,73.4694,18.5143,4.165671,89.3896,0.174418,79.8703,0.02096055,9
case_01_baseline,Baseline design,488,75.5102,18.5143,3.852642,90.9489,0.181557,79.2655,0.02260853,9
case_01_baseline,Baseline design,489,77.551,18.5143,4.28951,93.5866,0.182069,77.8589,0.02347075,9
case_01_baseline,Baseline design,490,79.5918,18.5143,4.281089,93.2611,0.186359,76.6305,0.01801939,9
case_01_baseline,Baseline design,491,81.6327,18.5143,4.452667,91.5558,0.191702,77.5616,0.02306211,10
case_01_baseline,Baseline design,492,83.6735,18.5143,4.384588,92.612,0.191639,78.3188,0.02046035,10
case_01_baseline,Baseline design,493,85.7143,18.5143,4.390236,93.159,0.192688,79.7183,0.01751052,10
case_01_baseline,Baseline design,494,87.7551,18.5143,3.966777,95.8086,0.20038,77.0178,0.01549792,10
case_01_baseline,Baseline design,495,89.7959,18.5143,4.560264,92.1433,0.204178,78.1104,0.01737099,10
case_01_baseline,Baseline design,496,91.8367,18.5143,4.260147,93.7284,0.206054,78.9801,0.01930175,10
case_01_baseline,Baseline design,497,93.8776,18.5143,4.111874,90.3191,0.201247,75.2781,0.01890115,10
case_01_baseline,Baseline design,498,95.9184,18.5143,4.35696,94.1356,0.207337,79.3487,0.01962137,10
case_01_baseline,Baseline design,499,97.9592,18.5143,4.022752,93.3943,0.213271,76.6675,0.01752203,10
case_01_baseline,Baseline design,500,100.0,18.5143,4.214295,95.0756,0.221188,78.468,0.01636222,10
case_01_baseline,Baseline design,501,0.0,20.5714,4.496376,94.6184,0.08946,78.9375,0.01738037,6
case_01_baseline,Baseline design,502,2.0408,20.5714,4.684916,94.3049,0.094653,79.9552,0.01833005,6
case_01_baseline,Baseline design,503,4.0816,20.5714,4.728562,92.1238,0.096283,79.3254,0.01890428,6
case_01_baseline,Baseline design,504,6.1224,20.5714,4.202826,93.7116,0.096946,75.8205,0.01765057,6
case_01_baseline,Baseline design,505,8.1633,20.5714,4.223787,97.2061,0.098263,77.7387,0.02045926,6
case_01_baseline,Baseline design,506,10.2041,20.5714,4.57593,92.1709,0.090722,78.8517,0.01844324,6
case_01_baseline,Baseline design,507,12.2449,20.5714,3.964556,93.6612,0.098348,78.4554,0.01833338,6
case_01_baseline,Baseline design,508,14.2857,20.5714,4.623175,98.4185,0.095643,79.2643,0.01908033,6
case_01_baseline,Baseline design,509,16.3265,20.5714,4.190872,101.7008,0.09323,79.6383,0.02175446,6
case_01_baseline,Baseline design,510,18.3673,20.5714,3.714432,100.3107,0.100519,79.4194,0.02018268,6
case_01_baseline,Baseline design,511,20.4082,20.5714,3.65927,106.204,0.108894,78.4288,0.01957032,7
case_01_baseline,Baseline design,512,22.449,20.5714,4.628983,109.4638,0.107444,76.4657,0.0222213,7
case_01_baseline,Baseline design,513,24.4898,20.5714,3.6385,105.0792,0.115752,78.129,0.02425555,7
case_01_baseline,Baseline design,514,26.5306,20.5714,3.921936,114.4502,0.11054,79.1691,0.02155414,7
case_01_baseline,Baseline design,515,28.5714,20.5714,3.989342,116.0831,0.12184,77.3551,0.02327735,7
case_01_baseline,Baseline design,516,30.6122,20.5714,3.786395,116.3172,0.115041,79.4165,0.02315668,7
case_01_baseline,Baseline design,517,32.6531,20.5714,3.963854,120.8732,0.116765,79.7469,0.02085962,7
case_01_baseline,Baseline design,518,34.6939,20.5714,4.503916,109.6342,0.113961,78.8111,0.02196404,7
case_01_baseline,Baseline design,519,36.7347,20.5714,3.587006,108.187,0.125981,74.9901,0.02014803,7
