case_id,case_description,element_id,x_mm,y_mm,area_mm2,stress_vm_mpa,displacement_mm,temperature_c,heat_flux_w_mm2,block_id
case_03_improved_cooling,Improved cooling boundary condition,468,34.6939,18.5143,4.753168,104.7369,0.118997,68.0603,0.01979001,7
case_03_improved_cooling,Improved cooling boundary condition,469,36.7347,18.5143,3.755468,109.1463,0.123211,68.3384,0.01883145,7
case_03_improved_cooling,Improved cooling boundary condition,470,38.7755,18.5143,4.208771,100.5655,0.118386,67.2778,0.01626614,7
case_03_improved_cooling,Improved cooling boundary condition,471,40.8163,18.5143,4.077384,93.4082,0.124238,68.9874,0.01859802,8
case_03_improved_cooling,Improved cooling boundary condition,472,42.8571,18.5143,4.165717,99.0314,0.132163,67.8137,0.01746722,8
case_03_improved_cooling,Improved cooling boundary condition,473,44.898,18.5143,3.718665,91.5053,0.131729,68.7271,0.01951711,8
case_03_improved_cooling,Improved cooling boundary condition,474,46.9388,18.5143,3.737402,93.8551,0.138282,69.4966,0.01807652,8
case_03_improved_cooling,Improved cooling boundary condition,475,48.9796,18.5143,3.918742,88.4306,0.140347,66.8792,0.02026811,8
case_03_improved_cooling,Improved cooling boundary condition,476,51.0204,18.5143,3.952281,92.7711,0.136247,67.8315,0.01971213,8
case_03_improved_cooling,Improved cooling boundary condition,477,53.0612,18.5143,4.107447,90.3554,0.148497,68.8383,0.01785952,8
case_03_improved_cooling,Improved cooling boundary condition,478,55.102,18.5143,4.338037,80.3761,0.142428,69.4879,0.01906806,8
case_03_improved_cooling,Improved cooling boundary condition,479,57.1429,18.5143,4.367813,90.7267,0.147346,69.0632,0.02079694,8
case_03_improved_cooling,Improved cooling boundary condition,480,59.1837,18.5143,4.087179,88.4836,0.154374,69.4302,0.02162551,8
case_03_improved_cooling,Improved cooling boundary condition,481,61.2245,18.5143,4.083365,94.6625,0.162817,68.9933,0.01855945,9
case_03_improved_cooling,Improved cooling boundary condition,482,63.2653,18.5143,3.842611,91.3426,0.155667,68.1678,0.01824284,9
case_03_improved_cooling,Improved cooling boundary condition,483,65.3061,18.5143,4.30947,92.8667,0.163448,69.3062,0.02275292,9
case_03_improved_cooling,Improved cooling boundary condition,484,67.3469,18.5143,3.967818,87.961,0.166696,69.7034,0.01970748,9
case_03_improved_cooling,Improved cooling boundary condition,485,69.3878,18.5143,3.61393,87.8457,0.171956,69.5666,0.01971203,9
case_03_improved_cooling,Improved cooling boundary condition,486,71.4286,18.5143,4.095478,90.5968,0.177355,70.0221,0.01827642,9
case_03_improved_cooling,Improved cooling boundary condition,487,73.4694,18.5143,4.165671,89.4018,0.174333,70.3114,0.01948015,9
case_03_improved_cooling,Improved cooling boundary condition,488,75.5102,18.5143,3.852642,95.2284,0.183364,70.5243,0.02146795,9
case_03_improved_cooling,Improved cooling boundary condition,489,77.551,18.5143,4.28951,89.8083,0.188042,68.8264,0.01898739,9
case_03_improved_cooling,Improved cooling boundary condition,490,79.5918,18.5143,4.281089,85.799,0.193297,67.5662,0.01989343,9
case_03_improved_cooling,Improved cooling boundary condition,491,81.6327,18.5143,4.452667,86.8994,0.191644,70.8505,0.01801629,10
case_03_improved_cooling,Improved cooling boundary condition,492,83.6735,18.5143,4.384588,92.88,0.193777,69.6577,0.01610415,10
case_03_improved_cooling,Improved cooling boundary condition,493,85.7143,18.5143,4.390236,88.6423,0.194794,67.9284,0.01628675,10
case_03_improved_cooling,Improved cooling boundary condition,494,87.7551,18.5143,3.966777,88.2153,0.194435,69.2982,0.01530663,10
case_03_improved_cooling,Improved cooling boundary condition,495,89.7959,18.5143,4.560264,92.5016,0.202771,70.1515,0.01698762,10
case_03_improved_cooling,Improved cooling boundary condition,496,91.8367,18.5143,4.260147,85.4366,0.207978,70.8648,0.01818198,10
case_03_improved_cooling,Improved cooling boundary condition,497,93.8776,18.5143,4.111874,80.703,0.210769,69.0249,0.01628117,10
case_03_improved_cooling,Improved cooling boundary condition,498,95.9184,18.5143,4.35696,85.4629,0.217307,69.9434,0.01527977,10
case_03_improved_cooling,Improved cooling boundary condition,499,97.9592,18.5143,4.022752,89.2434,0.212842,67.1796,0.0142666,10
case_03_improved_cooling,Improved cooling boundary condition,500,100.0,18.5143,4.214295,87.4901,0.221703,68.557,0.01570103,10
case_03_improved_cooling,Improved cooling boundary condition,501,0.0,20.5714,4.496376,82.975,0.099316,68.7395,0.0132628,6
case_03_improved_cooling,Improved cooling boundary condition,502,2.0408,20.5714,4.684916,92.1107,0.09589,69.5648,0.01365374,6
case_03_improved_cooling,Improved cooling boundary condition,503,4.0816,20.5714,4.728562,89.3418,0.095307,71.0978,0.01693906,6
case_03_improved_cooling,Improved cooling boundary condition,504,6.1224,20.5714,4.202826,90.5017,0.095555,69.4731,0.01540422,6
case_03_improved_cooling,Improved cooling boundary condition,505,8.1633,20.5714,4.223787,91.2131,0.093848,68.0552,0.01560378,6
case_03_improved_cooling,Improved cooling boundary condition,506,10.2041,20.5714,4.57593,86.1302,0.089751,67.6697,0.01602169,6
case_03_improved_cooling,Improved cooling boundary condition,507,12.2449,20.5714,3.964556,93.0863,0.100175,71.1644,0.01758472,6
case_03_improved_cooling,Improved cooling boundary condition,508,14.2857,20.5714,4.623175,97.0482,0.090241,69.8078,0.01695921,6
case_03_improved_cooling,Improved cooling boundary condition,509,16.3265,20.5714,4.190872,100.2285,0.10052,69.7289,0.01580496,6
case_03_improved_cooling,Improved cooling boundary condition,510,18.3673,20.5714,3.714432,101.5917,0.103687,68.7771,0.0160604,6
case_03_improved_cooling,Improved cooling boundary condition,511,20.4082,20.5714,3.65927,104.003,0.103879,69.5079,0.017022,7
case_03_improved_cooling,Improved cooling boundary condition,512,22.449,20.5714,4.628983,99.3201,0.116399,67.9979,0.01795326,7
case_03_improved_cooling,Improved cooling boundary condition,513,24.4898,20.5714,3.6385,108.2671,0.117132,69.6421,0.01762323,7
case_03_improved_cooling,Improved cooling boundary condition,514,26.5306,20.5714,3.921936,107.262,0.116159,67.7629,0.01765753,7
case_03_improved_cooling,Improved cooling boundary condition,515,28.5714,20.5714,3.989342,116.4559,0.110589,68.7381,0.01807289,7
case_03_improved_cooling,Improved cooling boundary condition,516,30.6122,20.5714,3.786395,116.1594,0.124304,68.397,0.01810039,7
case_03_improved_cooling,Improved cooling boundary condition,517,32.6531,20.5714,3.963854,107.9539,0.121484,65.2635,0.01712855,7
case_03_improved_cooling,Improved cooling boundary condition,518,34.6939,20.5714,4.503916,109.173,0.117692,68.7672,0.02009887,7
case_03_improved_cooling,Improved cooling boundary condition,519,36.7347,20.5714,3.587006,107.5,0.1241,68.1258,0.01785087,7
case_03_improved_cooling,Improved cooling boundary condition,520,38.7755,20.5714,4.610318,106.6663,0.130369,68.9867,0.01890367,7
case_03_improved_cooling,Improved cooling boundary condition,521,40.8163,20.5714,4.647314,94.469,0.12676,69.2931,0.01575708,8
case_03_improved_cooling,Improved cooling boundary condition,522,42.8571,20.5714,4.037367,89.6527,0.132391,71.4852,0.01866758,8
case_03_improved_cooling,Improved cooling boundary condition,523,44.898,20.5714,3.761985,95.0098,0.13582,69.8258,0.01749105,8
case_03_improved_cooling,Improved cooling boundary condition,524,46.9388,20.5714,4.325257,84.0479,0.132926,69.9831,0.01783066,8
case_03_improved_cooling,Improved cooling boundary condition,525,48.9796,20.5714,3.719238,92.0542,0.139073,70.3245,0.02309975,8
case_03_improved_cooling,Improved cooling boundary condition,526,51.0204,20.5714,4.02812,92.6809,0.138922,70.9472,0.0200144,8
case_03_improved_cooling,Improved cooling boundary condition,527,53.0612,20.5714,4.775631,94.4875,0.149416,70.6359,0.02165468,8
case_03_improved_cooling,Improved cooling boundary condition,528,55.102,20.5714,4.822276,87.8959,0.145272,70.6297,0.02126911,8
case_03_improved_cooling,Improved cooling boundary condition,529,57.1429,20.5714,4.54096,90.8322,0.153078,71.3469,0.02161736,8
case_03_improved_cooling,Improved cooling boundary condition,530,59.1837,20.5714,3.960161,92.9456,0.149401,67.772,0.01997535,8
case_03_improved_cooling,Improved cooling boundary condition,531,61.2245,20.5714,4.43461,87.08,0.15352,73.3573,0.02277868,9
case_03_improved_cooling,Improved cooling boundary condition,532,63.2653,20.5714,4.456955,94.989,0.156461,72.8882,0.0216869,9
case_03_improved_cooling,Improved cooling boundary condition,533,65.3061,20.5714,4.05699,93.3241,0.163205,71.324,0.02047006,9
case_03_improved_cooling,Improved cooling boundary condition,534,67.3469,20.5714,4.375696,90.7413,0.168299,69.396,0.02073108,9
case_03_improved_cooling,Improved cooling boundary condition,535,69.3878,20.5714,3.582024,93.7078,0.172291,72.514,0.01999323,9
case_03_improved_cooling,Improved cooling boundary condition,536,71.4286,20.5714,3.831816,92.8886,0.167035,70.1414,0.02007423,9
case_03_improved_cooling,Improved cooling boundary condition,537,73.4694,20.5714,4.229849,96.0589,0.17678,71.475,0.0196686,9
case_03_improved_cooling,Improved cooling boundary condition,538,75.5102,20.5714,3.774754,91.8137,0.17782,69.1119,0.01999365,9
case_03_improved_cooling,Improved cooling boundary condition,539,77.551,20.5714,3.777469,93.4419,0.186363,73.1085,0.02167893,9
case_03_improved_cooling,Improved cooling boundary condition,540,79.5918,20.5714,4.621818,89.9204,0.186596,68.4727,0.01688134,9
case_03_improved_cooling,Improved cooling boundary condition,541,81.6327,20.5714,4.814302,88.1916,0.190819,70.0467,0.02000774,10
case_03_improved_cooling,Improved cooling boundary condition,542,83.6735,20.5714,4.268743,91.4469,0.191673,67.1835,0.01734297,10
case_03_improved_cooling,Improved cooling boundary condition,543,85.7143,20.5714,4.625301,87.121,0.205096,69.4619,0.01940629,10
case_03_improved_cooling,Improved cooling boundary condition,544,87.7551,20.5714,4.815799,92.5492,0.196642,68.804,0.01662041,10
case_03_improved_cooling,Improved cooling boundary condition,545,89.7959,20.5714,3.74685,91.3992,0.20379,70.5077,0.01737529,10
case_03_improved_cooling,Improved cooling boundary condition,546,91.8367,20.5714,4.133067,86.3222,0.209464,68.4886,0.01617245,10
case_03_improved_cooling,Improved cooling boundary condition,547,93.8776,20.5714,4.062949,89.5087,0.211706,70.2478,0.01348871,10
case_03_improved_cooling,Improved cooling boundary condition,548,95.9184,20.5714,3.669333,85.8995,0.213366,67.5592,0.01838525,10
case_03_improved_cooling,Improved cooling boundary condition,549,97.9592,20.5714,4.519833,82.8676,0.212917,68.3777,0.01407131,10
case_03_improved_cooling,Improved cooling boundary condition,550,100.0,20.5714,4.114847,86.3225,0.221171,68.3473,0.01533419,10
case_03_improved_cooling,Improved cooling boundary condition,551,0.0,22.6286,4.159619,88.2542,0.088844,69.9468,0.01354137,6
case_03_improved_cooling,Improved cooling boundary condition,552,2.0408,22.6286,3.758282,90.367,0.099969,69.8104,0.01332204,6
case_03_improved_cooling,Improved cooling boundary condition,553,4.0816,22.6286,3.796386,89.2689,0.103246,70.2491,0.01522683,6
case_03_improved_cooling,Improved cooling boundary condition,554,6.1224,22.6286,4.710988,92.2736,0.095135,69.7145,0.01484898,6
case_03_improved_cooling,Improved cooling boundary condition,555,8.1633,22.6286,3.624748,86.235,0.091036,70.1975,0.01418849,6
case_03_improved_cooling,Improved cooling boundary condition,556,10.2041,22.6286,3.861785,89.2319,0.101064,68.3337,0.01608769,6
case_03_improved_cooling,Improved cooling boundary condition,557,12.2449,22.6286,3.936355,97.5852,0.095767,69.8824,0.01411298,6
case_03_improved_cooling,Improved cooling boundary condition,558,14.2857,22.6286,4.185905,86.8193,0.099183,71.3481,0.01671417,6
case_03_improved_cooling,Improved cooling boundary condition,559,16.3265,22.6286,4.307126,94.2363,0.100652,67.4024,0.01651953,6
case_03_improved_cooling,Improved cooling boundary condition,560,18.3673,22.6286,4.1898,94.748,0.103045,70.0033,0.01316834,6
case_03_improved_cooling,Improved cooling boundary condition,561,20.4082,22.6286,3.674454,100.7878,0.105593,70.2249,0.01627612,7
case_03_improved_cooling,Improved cooling boundary condition,562,22.449,22.6286,3.875406,102.9761,0.103804,71.1613,0.01792841,7
case_03_improved_cooling,Improved cooling boundary condition,563,24.4898,22.6286,4.630992,109.368,0.108371,70.2739,0.01578871,7
case_03_improved_cooling,Improved cooling boundary condition,564,26.5306,22.6286,4.37154,110.3242,0.117453,69.5188,0.01830362,7
case_03_improved_cooling,Improved cooling boundary condition,565,28.5714,22.6286,4.3861,106.1468,0.115501,69.913,0.01833149,7
case_03_improved_cooling,Improved cooling boundary condition,566,30.6122,22.6286,4.412618,108.8807,0.118464,68.5187,0.0162987,7
case_03_improved_cooling,Improved cooling boundary condition,567,32.6531,22.6286,4.529371,110.0665,0.111424,68.9477,0.01794833,7
case_03_improved_cooling,Improved cooling boundary condition,568,34.6939,22.6286,3.641699,110.8133,0.126596,67.836,0.01934764,7
case_03_improved_cooling,Improved cooling boundary condition,569,36.7347,22.6286,4.030247,114.1851,0.122572,71.2669,0.01694494,7
case_03_improved_cooling,Improved cooling boundary condition,570,38.7755,22.6286,4.248035,105.1873,0.132376,70.0904,0.01811112,7
case_03_improved_cooling,Improved cooling boundary condition,571,40.8163,22.6286,3.994791,96.1898,0.131118,68.549,0.0203215,8
case_03_improved_cooling,Improved cooling boundary condition,572,42.8571,22.6286,4.632113,96.6454,0.130926,70.1086,0.01750711,8
case_03_improved_cooling,Improved cooling boundary condition,573,44.898,22.6286,4.176301,95.2839,0.129188,71.3505,0.01970504,8
case_03_improved_cooling,Improved cooling boundary condition,574,46.9388,22.6286,4.536581,91.056,0.147374,71.3716,0.01764811,8
case_03_improved_cooling,Improved cooling boundary condition,575,48.9796,22.6286,4.641606,93.3213,0.144711,69.333,0.01930373,8
case_03_improved_cooling,Improved cooling boundary condition,576,51.0204,22.6286,4.204285,83.0821,0.147821,66.9925,0.02051753,8
case_03_improved_cooling,Improved cooling boundary condition,577,53.0612,22.6286,4.714072,92.8254,0.154562,71.5671,0.0165591,8
case_03_improved_cooling,Improved cooling boundary condition,578,55.102,22.6286,4.307981,89.5137,0.151146,70.387,0.01968696,8
case_03_improved_cooling,Improved cooling boundary condition,579,57.1429,22.6286,4.639413,91.45,0.158666,72.5582,0.0214431,8
case_03_improved_cooling,Improved cooling boundary condition,580,59.1837,22.6286,3.997479,97.8976,0.154392,73.2925,0.02141779,8
case_03_improved_cooling,Improved cooling boundary condition,581,61.2245,22.6286,4.196761,89.4738,0.162349,73.7872,0.0205245,9
case_03_improved_cooling,Improved cooling boundary condition,582,63.2653,22.6286,4.237812,96.0438,0.160013,74.7796,0.01980999,9
case_03_improved_cooling,Improved cooling boundary condition,583,65.3061,22.6286,3.700732,99.0238,0.163692,74.3223,0.02248161,9
case_03_improved_cooling,Improved cooling boundary condition,584,67.3469,22.6286,4.07048,97.8251,0.169311,74.9955,0.02102898,9
case_03_improved_cooling,Improved cooling boundary condition,585,69.3878,22.6286,4.723877,92.2753,0.167107,74.5066,0.02220061,9
case_03_improved_cooling,Improved cooling boundary condition,586,71.4286,22.6286,4.363031,102.9735,0.176787,74.4666,0.02172098,9
case_03_improved_cooling,Improved cooling boundary condition,587,73.4694,22.6286,3.792078,97.4145,0.177552,72.4223,0.02015425,9
case_03_improved_cooling,Improved cooling boundary condition,588,75.5102,22.6286,3.995293,95.8107,0.174217,70.6128,0.02203012,9
case_03_improved_cooling,Improved cooling boundary condition,589,77.551,22.6286,3.809832,95.7297,0.18374,74.7719,0.0190656,9
case_03_improved_cooling,Improved cooling boundary condition,590,79.5918,22.6286,3.599777,94.3922,0.187631,71.4688,0.02123905,9
case_03_improved_cooling,Improved cooling boundary condition,591,81.6327,22.6286,4.736627,90.3475,0.195898,72.457,0.02091303,10
case_03_improved_cooling,Improved cooling boundary condition,592,83.6735,22.6286,4.133019,93.8583,0.197138,69.921,0.01998417,10
case_03_improved_cooling,Improved cooling boundary condition,593,85.7143,22.6286,3.955846,90.0382,0.205332,71.3626,0.01763174,10
case_03_improved_cooling,Improved cooling boundary condition,594,87.7551,22.6286,4.32228,93.4703,0.205202,66.934,0.02124381,10
case_03_improved_cooling,Improved cooling boundary condition,595,89.7959,22.6286,3.577725,92.1076,0.204518,69.0821,0.01720564,10
case_03_improved_cooling,Improved cooling boundary condition,596,91.8367,22.6286,3.918675,95.3452,0.210145,69.2101,0.01693126,10
case_03_improved_cooling,Improved cooling boundary condition,597,93.8776,22.6286,4.453966,88.4442,0.212665,69.6827,0.0161653,10
case_03_improved_cooling,Improved cooling boundary condition,598,95.9184,22.6286,4.36673,86.0455,0.219719,70.2554,0.01416678,10
case_03_improved_cooling,Improved cooling boundary condition,599,97.9592,22.6286,4.805073,83.4953,0.221748,67.5339,0.01749739,10
case_03_improved_cooling,Improved cooling boundary condition,600,100.0,22.6286,4.349838,96.1788,0.222767,69.5471,0.01441521,10
case_03_improved_cooling,Improved cooling boundary condition,601,0.0,24.6857,4.16992,90.7348,0.09389,71.0843,0.01649942,6
case_03_improved_cooling,Improved cooling boundary condition,602,2.0408,24.6857,4.527519,86.0927,0.09627,72.4485,0.01703786,6
case_03_improved_cooling,Improved cooling boundary condition,603,4.0816,24.6857,4.706232,94.622,0.091335,70.4998,0.01638131,6
case_03_improved_cooling,Improved cooling boundary condition,604,6.1224,24.6857,4.476212,93.7525,0.097779,69.116,0.01461472,6
case_03_improved_cooling,Improved cooling boundary condition,605,8.1633,24.6857,4.781654,84.7818,0.091514,68.1538,0.01531525,6
case_03_improved_cooling,Improved cooling boundary condition,606,10.2041,24.6857,4.553429,87.6524,0.103708,71.8843,0.01198259,6
case_03_improved_cooling,Improved cooling boundary condition,607,12.2449,24.6857,4.660228,90.9564,0.102973,70.5804,0.01599133,6
case_03_improved_cooling,Improved cooling boundary condition,608,14.2857,24.6857,3.712224,89.218,0.10907,69.6725,0.01753382,6
case_03_improved_cooling,Improved cooling boundary condition,609,16.3265,24.6857,4.49097,94.6034,0.099874,67.7554,0.01613262,6
case_03_improved_cooling,Improved cooling boundary condition,610,18.3673,24.6857,4.122794,99.7999,0.110754,68.5795,0.0157579,6
case_03_improved_cooling,Improved cooling boundary condition,611,20.4082,24.6857,4.265134,95.1275,0.111929,70.4503,0.0163454,7
case_03_improved_cooling,Improved cooling boundary condition,612,22.449,24.6857,4.392339,103.6307,0.109503,70.1119,0.01875909,7
case_03_improved_cooling,Improved cooling boundary condition,613,24.4898,24.6857,4.789971,109.1355,0.110847,67.3466,0.01699413,7
case_03_improved_cooling,Improved cooling boundary condition,614,26.5306,24.6857,4.808565,108.3625,0.110206,70.4385,0.01999904,7
case_03_improved_cooling,Improved cooling boundary condition,615,28.5714,24.6857,3.931529,107.8336,0.111425,67.7998,0.01649144,7
case_03_improved_cooling,Improved cooling boundary condition,616,30.6122,24.6857,4.492657,105.9575,0.116131,71.3187,0.01781077,7
case_03_improved_cooling,Improved cooling boundary condition,617,32.6531,24.6857,4.513099,110.4354,0.116504,69.971,0.01697853,7
case_03_improved_cooling,Improved cooling boundary condition,618,34.6939,24.6857,4.004912,101.7862,0.130361,69.2134,0.02089613,7
case_03_improved_cooling,Improved cooling boundary condition,619,36.7347,24.6857,3.724524,104.5069,0.120479,71.0369,0.01822884,7
case_03_improved_cooling,Improved cooling boundary condition,620,38.7755,24.6857,3.620085,101.1649,0.129649,70.3921,0.02135357,7
case_03_improved_cooling,Improved cooling boundary condition,621,40.8163,24.6857,4.547558,102.4028,0.133417,71.7273,0.01776952,8
case_03_improved_cooling,Improved cooling boundary condition,622,42.8571,24.6857,4.185278,94.0425,0.135778,70.4637,0.02097396,8
case_03_improved_cooling,Improved cooling boundary condition,623,44.898,24.6857,4.809777,92.3841,0.138854,70.8322,0.0191942,8
case_03_improved_cooling,Improved cooling boundary condition,624,46.9388,24.6857,4.154136,88.3665,0.143633,70.6954,0.02066274,8
case_03_improved_cooling,Improved cooling boundary condition,625,48.9796,24.6857,4.800175,93.4268,0.140888,71.7993,0.01802454,8
case_03_improved_cooling,Improved cooling boundary condition,626,51.0204,24.6857,4.086883,90.2009,0.145893,74.0348,0.02087284,8
case_03_improved_cooling,Improved cooling boundary condition,627,53.0612,24.6857,4.568136,89.0409,0.147286,71.9609,0.01927962,8
case_03_improved_cooling,Improved cooling boundary condition,628,55.102,24.6857,3.675341,90.2963,0.156633,73.9403,0.02181911,8
case_03_improved_cooling,Improved cooling boundary condition,629,57.1429,24.6857,4.268103,96.2727,0.162829,72.7072,0.01969679,8
case_03_improved_cooling,Improved cooling boundary condition,630,59.1837,24.6857,4.578688,92.3487,0.152704,71.8525,0.02233383,8
case_03_improved_cooling,Improved cooling boundary condition,631,61.2245,24.6857,4.733152,94.7529,0.152448,75.0814,0.02454543,9
case_03_improved_cooling,Improved cooling boundary condition,632,63.2653,24.6857,4.604536,103.6404,0.165983,75.6721,0.02404485,9
case_03_improved_cooling,Improved cooling boundary condition,633,65.3061,24.6857,3.615077,102.0237,0.171163,75.3556,0.02156123,9
case_03_improved_cooling,Improved cooling boundary condition,634,67.3469,24.6857,4.037922,107.7318,0.177924,73.7956,0.02060096,9
case_03_improved_cooling,Improved cooling boundary condition,635,69.3878,24.6857,3.629848,104.3892,0.176302,75.8918,0.02406907,9
case_03_improved_cooling,Improved cooling boundary condition,636,71.4286,24.6857,3.706151,106.2256,0.182226,75.6172,0.02541177,9
case_03_improved_cooling,Improved cooling boundary condition,637,73.4694,24.6857,4.419044,106.6094,0.186613,73.8522,0.02116533,9
case_03_improved_cooling,Improved cooling boundary condition,638,75.5102,24.6857,4.466844,110.0212,0.1892,72.7912,0.02520693,9
case_03_improved_cooling,Improved cooling boundary condition,639,77.551,24.6857,4.542995,108.2195,0.190269,73.5177,0.02140915,9
case_03_improved_cooling,Improved cooling boundary condition,640,79.5918,24.6857,4.658534,105.7248,0.185056,73.9546,0.01778102,9
case_03_improved_cooling,Improved cooling boundary condition,641,81.6327,24.6857,4.499809,97.2927,0.193627,73.0037,0.01765354,10
case_03_improved_cooling,Improved cooling boundary condition,642,83.6735,24.6857,4.577191,93.8165,0.198371,70.7943,0.02043156,10
case_03_improved_cooling,Improved cooling boundary condition,643,85.7143,24.6857,3.630182,97.8541,0.200317,71.4052,0.0187836,10
case_03_improved_cooling,Improved cooling boundary condition,644,87.7551,24.6857,3.863904,98.1943,0.204142,71.7563,0.02017408,10
case_03_improved_cooling,Improved cooling boundary condition,645,89.7959,24.6857,4.351778,95.9549,0.214176,68.808,0.01557486,10
case_03_improved_cooling,Improved cooling boundary condition,646,91.8367,24.6857,4.649301,90.7749,0.208525,69.8913,0.01703531,10
case_03_improved_cooling,Improved cooling boundary condition,647,93.8776,24.6857,3.574181,92.4278,0.218427,71.0982,0.01641644,10
case_03_improved_cooling,Improved cooling boundary condition,648,95.9184,24.6857,4.216676,91.8975,0.220206,67.7044,0.01579884,10
case_03_improved_cooling,Improved cooling boundary condition,649,97.9592,24.6857,4.42154,89.4176,0.219252,70.4242,0.01509759,10
case_03_improved_cooling,Improved cooling boundary condition,650,100.0,24.6857,3.605803,89.3219,0.222149,70.8335,0.01482841,10
case_03_improved_cooling,Improved cooling boundary condition,651,0.0,26.7429,4.07401,88.7439,0.088043,69.66,0.01538197,6
case_03_improved_cooling,Improved cooling boundary condition,652,2.0408,26.7429,4.696543,85.7232,0.097361,69.5422,0.01572195,6
case_03_improved_cooling,Improved cooling boundary condition,653,4.0816,26.7429,4.414393,86.2284,0.096101,71.2172,0.01579441,6
case_03_improved_cooling,Improved cooling boundary condition,654,6.1224,26.7429,3.867838,86.4296,0.094201,69.774,0.01737081,6
case_03_improved_cooling,Improved cooling boundary condition,655,8.1633,26.7429,4.64257,83.7036,0.091317,67.1897,0.01390442,6
case_03_improved_cooling,Improved cooling boundary condition,656,10.2041,26.7429,4.00685,90.4417,0.102009,69.907,0.01313099,6
case_03_improved_cooling,Improved cooling boundary condition,657,12.2449,26.7429,4.64328,90.7302,0.101162,70.5982,0.01751331,6
case_03_improved_cooling,Improved cooling boundary condition,658,14.2857,26.7429,3.945025,94.8102,0.100691,70.9261,0.01470866,6
case_03_improved_cooling,Improved cooling boundary condition,659,16.3265,26.7429,4.312007,98.1846,0.101477,68.9819,0.01568726,6
case_03_improved_cooling,Improved cooling boundary condition,660,18.3673,26.7429,4.068449,100.3559,0.106259,69.7124,0.01546717,6
case_03_improved_cooling,Improved cooling boundary condition,661,20.4082,26.7429,3.914648,102.8477,0.111059,71.2037,0.01556044,7
case_03_improved_cooling,Improved cooling boundary condition,662,22.449,26.7429,4.68511,97.4328,0.109904,69.9538,0.0144459,7
case_03_improved_cooling,Improved cooling boundary condition,663,24.4898,26.7429,3.804783,97.0805,0.108592,68.187,0.01590014,7
case_03_improved_cooling,Improved cooling boundary condition,664,26.5306,26.7429,3.675331,106.9278,0.115307,71.5066,0.01785041,7
case_03_improved_cooling,Improved cooling boundary condition,665,28.5714,26.7429,3.999162,109.4441,0.121984,69.7735,0.01699687,7
case_03_improved_cooling,Improved cooling boundary condition,666,30.6122,26.7429,4.472362,110.2167,0.12029,71.3643,0.01789541,7
case_03_improved_cooling,Improved cooling boundary condition,667,32.6531,26.7429,4.585453,105.8387,0.122793,68.4284,0.01654697,7
case_03_improved_cooling,Improved cooling boundary condition,668,34.6939,26.7429,4.826406,95.8239,0.123668,70.0404,0.01882347,7
case_03_improved_cooling,Improved cooling boundary condition,669,36.7347,26.7429,3.941774,102.2547,0.123922,70.9274,0.01692165,7
case_03_improved_cooling,Improved cooling boundary condition,670,38.7755,26.7429,4.082306,100.8208,0.126355,70.4038,0.01478611,7
case_03_improved_cooling,Improved cooling boundary condition,671,40.8163,26.7429,3.740836,101.1591,0.12602,69.3598,0.01875219,8
case_03_improved_cooling,Improved cooling boundary condition,672,42.8571,26.7429,4.29255,99.9116,0.140065,68.2799,0.01983359,8
case_03_improved_cooling,Improved cooling boundary condition,673,44.898,26.7429,4.82494,96.6374,0.139915,73.4432,0.01833698,8
case_03_improved_cooling,Improved cooling boundary condition,674,46.9388,26.7429,4.451255,90.4892,0.141171,72.4985,0.0215627,8
case_03_improved_cooling,Improved cooling boundary condition,675,48.9796,26.7429,4.318169,88.6649,0.144847,74.3012,0.01917041,8
case_03_improved_cooling,Improved cooling boundary condition,676,51.0204,26.7429,4.062692,94.5435,0.147894,74.8202,0.02222035,8
case_03_improved_cooling,Improved cooling boundary condition,677,53.0612,26.7429,4.721309,91.0255,0.146515,75.3096,0.02466467,8
case_03_improved_cooling,Improved cooling boundary condition,678,55.102,26.7429,4.194367,100.8071,0.151115,75.1442,0.02297046,8
case_03_improved_cooling,Improved cooling boundary condition,679,57.1429,26.7429,3.737745,92.2078,0.153526,77.0576,0.0234373,8
case_03_improved_cooling,Improved cooling boundary condition,680,59.1837,26.7429,4.028698,103.2741,0.168518,79.0793,0.02442578,8
case_03_improved_cooling,Improved cooling boundary condition,681,61.2245,26.7429,3.653108,105.9348,0.165646,78.2433,0.02772809,9
case_03_improved_cooling,Improved cooling boundary condition,682,63.2653,26.7429,3.822901,107.7692,0.165371,81.0471,0.02643554,9
case_03_improved_cooling,Improved cooling boundary condition,683,65.3061,26.7429,3.590767,108.7531,0.173338,77.3776,0.02939527,9
case_03_improved_cooling,Improved cooling boundary condition,684,67.3469,26.7429,4.139408,107.736,0.176048,77.4174,0.02671712,9
case_03_improved_cooling,Improved cooling boundary condition,685,69.3878,26.7429,4.367701,115.1822,0.168821,80.441,0.02519424,9
case_03_improved_cooling,Improved cooling boundary condition,686,71.4286,26.7429,4.000881,116.2105,0.176744,77.927,0.02493737,9
case_03_improved_cooling,Improved cooling boundary condition,687,73.4694,26.7429,4.097974,121.6235,0.1809,80.7834,0.02532469,9
case_03_improved_cooling,Improved cooling boundary condition,688,75.5102,26.7429,4.776613,113.5062,0.186779,79.1651,0.02140769,9
case_03_improved_cooling,Improved cooling boundary condition,689,77.551,26.7429,4.515592,115.3165,0.186841,78.5524,0.02285868,9
